	Match	ALC (%)
10642	Matched	75.0
10643	Matched	75.0
10644	Matched	75.0
10645	not detected	75.0
10646	not detected	75.0
10647	Matched	75.0
10648	Matched	75.0
10649	Matched	75.0
10650	not detected	75.0
10651	not detected	75.0
10652	Matched	75.0
10653	Matched	75.0
10654	Matched	75.0
10655	Matched	75.0
10656	Matched	75.0
10657	Matched	75.0
10658	not detected	75.0
10659	not detected	75.0
10660	Matched	75.0
10661	not detected	75.0
10662	not detected	75.0
10663	Matched	75.0
10664	not detected	75.0
10665	not detected	75.0
10666	not detected	75.0
10667	not detected	75.0
10668	Matched	75.0
10669	not detected	75.0
10670	not detected	75.0
10671	Matched	75.0
10672	Matched	75.0
10673	Matched	75.0
10674	Matched	75.0
10675	Matched	75.0
10676	not detected	75.0
10677	Matched	75.0
10678	Matched	75.0
10679	not detected	75.0
10680	Matched	75.0
10681	Matched	75.0
10682	Matched	75.0
10683	Matched	75.0
10684	Matched	75.0
10685	Matched	75.0
10686	Matched	75.0
10687	Matched	75.0
10688	not detected	75.0
10689	Matched	75.0
10690	Matched	75.0
10691	Matched	75.0
10692	not detected	75.0
10693	Matched	75.0
10694	Matched	75.0
10695	Matched	75.0
10696	Matched	75.0
10697	not detected	75.0
10698	Matched	75.0
10699	Matched	75.0
10700	Matched	75.0
10701	Matched	75.0
10702	Matched	75.0
10703	not detected	75.0
10704	not detected	75.0
10705	not detected	75.0
10706	not detected	75.0
10707	Matched	75.0
10708	Matched	75.0
10709	not detected	75.0
10710	Matched	75.0
10711	Matched	75.0
10712	Matched	75.0
10713	Matched	75.0
10714	not detected	75.0
10715	Matched	75.0
10716	not detected	75.0
10717	Matched	75.0
10718	not detected	75.0
10719	Matched	75.0
10720	not detected	75.0
10721	not detected	75.0
10722	Matched	75.0
10723	Matched	75.0
10724	not detected	75.0
10725	Matched	75.0
10726	not detected	75.0
10727	not detected	75.0
10728	not detected	75.0
10729	not detected	75.0
10730	Matched	75.0
10731	Matched	75.0
10732	not detected	75.0
10733	not detected	75.0
10734	not detected	75.0
10735	Matched	75.0
10736	not detected	75.0
10737	not detected	75.0
10738	not detected	75.0
10739	not detected	75.0
10740	not detected	75.0
10741	Matched	75.0
10742	Matched	75.0
10743	Matched	75.0
10744	Matched	75.0
10745	not detected	75.0
10746	Matched	75.0
10747	not detected	75.0
10748	not detected	75.0
10749	Matched	75.0
10750	not detected	75.0
10751	not detected	75.0
10752	Matched	75.0
10753	Matched	75.0
10754	Matched	75.0
10755	Matched	75.0
10756	Matched	75.0
10757	not detected	75.0
10758	not detected	75.0
10759	not detected	75.0
10760	not detected	75.0
10761	Matched	75.0
10762	not detected	75.0
10763	Matched	75.0
10764	Matched	75.0
10765	not detected	75.0
10766	not detected	75.0
10767	Matched	75.0
10768	not detected	75.0
10769	Matched	75.0
10770	Matched	75.0
10771	Matched	75.0
10772	Matched	75.0
10773	not detected	75.0
10774	not detected	75.0
10775	Matched	75.0
10776	Matched	75.0
10777	not detected	75.0
10778	not detected	75.0
10779	Matched	75.0
10780	not detected	75.0
10781	Matched	75.0
10782	Matched	75.0
10783	not detected	75.0
10784	Matched	75.0
10785	Matched	75.0
10786	Matched	75.0
10787	Matched	75.0
10788	not detected	75.0
10789	not detected	75.0
10790	not detected	75.0
10791	Matched	75.0
10792	not detected	75.0
10793	Matched	75.0
10794	Matched	75.0
10795	Matched	75.0
10796	not detected	75.0
10797	Matched	75.0
10798	Matched	75.0
10799	not detected	75.0
10800	Matched	75.0
10801	not detected	75.0
10802	Matched	75.0
10803	Matched	75.0
10804	Matched	75.0
10805	Matched	75.0
10806	not detected	75.0
10807	Matched	75.0
10808	not detected	75.0
10809	not detected	75.0
10810	not detected	75.0
10811	Matched	75.0
10812	Matched	75.0
10813	not detected	75.0
10814	Matched	75.0
10815	not detected	75.0
10816	not detected	75.0
10817	Matched	75.0
10818	not detected	75.0
10819	not detected	75.0
10820	Matched	75.0
10821	Matched	75.0
10822	Matched	75.0
10823	not detected	75.0
10824	Matched	75.0
10825	Matched	75.0
10826	Matched	75.0
10827	Matched	75.0
10828	Matched	75.0
10829	not detected	75.0
10830	not detected	75.0
10831	Matched	75.0
10832	Matched	75.0
10833	Matched	75.0
10834	Matched	75.0
10835	not detected	75.0
10836	not detected	75.0
10837	not detected	75.0
10838	Matched	75.0
10839	not detected	75.0
10840	Matched	75.0
10841	Matched	75.0
10842	Matched	75.0
10843	Matched	75.0
10844	Matched	75.0
10845	Matched	75.0
10846	Matched	75.0
10847	Matched	75.0
10848	not detected	75.0
10849	Matched	75.0
10850	not detected	75.0
10851	not detected	75.0
10852	not detected	75.0
10853	not detected	75.0
10854	Matched	75.0
10855	not detected	75.0
10856	not detected	75.0
10857	Matched	75.0
10858	not detected	75.0
10859	Matched	75.0
10860	Matched	75.0
10861	not detected	75.0
10862	not detected	75.0
10863	Matched	75.0
10864	Matched	75.0
10865	not detected	75.0
10866	not detected	75.0
10867	Matched	75.0
10868	Matched	75.0
10869	Matched	75.0
10870	Matched	75.0
10871	not detected	75.0
10872	not detected	75.0
10873	Matched	75.0
10874	Matched	75.0
10875	Matched	75.0
10876	Matched	75.0
10877	not detected	75.0
10878	not detected	75.0
10879	not detected	75.0
10880	Matched	75.0
10881	Matched	75.0
10882	Matched	75.0
10883	Matched	75.0
10884	not detected	75.0
10885	not detected	75.0
10886	Matched	75.0
10887	Matched	75.0
10888	Matched	75.0
10889	Matched	75.0
10890	Matched	75.0
10891	Matched	75.0
10892	Matched	75.0
10893	Matched	75.0
10894	Matched	75.0
10895	Matched	75.0
10896	Matched	75.0
10897	Matched	75.0
10898	not detected	75.0
10899	not detected	75.0
10900	not detected	75.0
10901	Matched	75.0
10902	Matched	75.0
10903	Matched	75.0
10904	Matched	75.0
10905	Matched	75.0
10906	not detected	75.0
10907	not detected	75.0
10908	Matched	75.0
10909	Matched	75.0
10910	Matched	75.0
10911	not detected	75.0
10912	not detected	75.0
10913	Matched	75.0
10914	Matched	75.0
10915	Matched	75.0
10916	not detected	75.0
10917	Matched	75.0
10918	Matched	75.0
10919	not detected	75.0
10920	not detected	75.0
10921	Matched	75.0
10922	not detected	75.0
10923	Matched	75.0
10924	not detected	75.0
10925	Matched	75.0
10926	not detected	75.0
10927	Matched	75.0
10928	not detected	75.0
10929	Matched	75.0
10930	Matched	75.0
10931	Matched	75.0
10932	Matched	75.0
10933	Matched	75.0
10934	Matched	75.0
10935	Matched	75.0
10936	Matched	75.0
10937	Matched	75.0
10938	Matched	75.0
10939	not detected	75.0
10940	Matched	75.0
10941	not detected	75.0
10942	not detected	75.0
10943	Matched	75.0
10944	Matched	75.0
10945	Matched	75.0
10946	not detected	75.0
10947	Matched	75.0
10948	not detected	75.0
10949	not detected	75.0
10950	not detected	75.0
10951	Matched	75.0
10952	Matched	75.0
10953	Matched	75.0
10954	not detected	75.0
10955	not detected	75.0
10956	Matched	75.0
10957	not detected	75.0
10958	not detected	75.0
10959	Matched	75.0
10960	Matched	74.0
10961	Matched	74.0
10962	not detected	74.0
10963	Matched	74.0
10964	not detected	74.0
10965	not detected	74.0
10966	Matched	74.0
10967	Matched	74.0
10968	Matched	74.0
10969	Matched	74.0
10970	Matched	74.0
10971	Matched	74.0
10972	not detected	74.0
10973	not detected	74.0
10974	not detected	74.0
10975	not detected	74.0
10976	Matched	74.0
10977	not detected	74.0
10978	not detected	74.0
10979	Matched	74.0
10980	Matched	74.0
10981	not detected	74.0
10982	not detected	74.0
10983	Matched	74.0
10984	Matched	74.0
10985	Matched	74.0
10986	not detected	74.0
10987	Matched	74.0
10988	Matched	74.0
10989	Matched	74.0
10990	not detected	74.0
10991	not detected	74.0
10992	Matched	74.0
10993	not detected	74.0
10994	Matched	74.0
10995	not detected	74.0
10996	not detected	74.0
10997	Matched	74.0
10998	Matched	74.0
10999	Matched	74.0
11000	Matched	74.0
11001	not detected	74.0
11002	not detected	74.0
11003	not detected	74.0
11004	not detected	74.0
11005	Matched	74.0
11006	Matched	74.0
11007	Matched	74.0
11008	Matched	74.0
11009	not detected	74.0
11010	not detected	74.0
11011	Matched	74.0
11012	Matched	74.0
11013	Matched	74.0
11014	Matched	74.0
11015	not detected	74.0
11016	not detected	74.0
11017	Matched	74.0
11018	not detected	74.0
11019	Matched	74.0
11020	not detected	74.0
11021	not detected	74.0
11022	not detected	74.0
11023	Matched	74.0
11024	Matched	74.0
11025	Matched	74.0
11026	Matched	74.0
11027	Matched	74.0
11028	Matched	74.0
11029	not detected	74.0
11030	not detected	74.0
11031	Matched	74.0
11032	Matched	74.0
11033	not detected	74.0
11034	Matched	74.0
11035	not detected	74.0
11036	Matched	74.0
11037	not detected	74.0
11038	Matched	74.0
11039	Matched	74.0
11040	Matched	74.0
11041	not detected	74.0
11042	not detected	74.0
11043	not detected	74.0
11044	not detected	74.0
11045	Matched	74.0
11046	Matched	74.0
11047	Matched	74.0
11048	Matched	74.0
11049	Matched	74.0
11050	not detected	74.0
11051	not detected	74.0
11052	Matched	74.0
11053	Matched	74.0
11054	Matched	74.0
11055	Matched	74.0
11056	Matched	74.0
11057	not detected	74.0
11058	not detected	74.0
11059	not detected	74.0
11060	Matched	74.0
11061	Matched	74.0
11062	Matched	74.0
11063	Matched	74.0
11064	Matched	74.0
11065	not detected	74.0
11066	Matched	74.0
11067	Matched	74.0
11068	not detected	74.0
11069	not detected	74.0
11070	Matched	74.0
11071	not detected	74.0
11072	Matched	74.0
11073	not detected	74.0
11074	not detected	74.0
11075	not detected	74.0
11076	Matched	74.0
11077	Matched	74.0
11078	Matched	74.0
11079	Matched	74.0
11080	not detected	74.0
11081	not detected	74.0
11082	Matched	74.0
11083	not detected	74.0
11084	Matched	74.0
11085	Matched	74.0
11086	not detected	74.0
11087	Matched	74.0
11088	not detected	74.0
11089	Matched	74.0
11090	not detected	74.0
11091	not detected	74.0
11092	not detected	74.0
11093	Matched	74.0
11094	Matched	74.0
11095	not detected	74.0
11096	Matched	74.0
11097	Matched	74.0
11098	Matched	74.0
11099	Matched	74.0
11100	Matched	74.0
11101	Matched	74.0
11102	Matched	74.0
11103	Matched	74.0
11104	Matched	74.0
11105	Matched	74.0
11106	Matched	74.0
11107	Matched	74.0
11108	Matched	74.0
11109	Matched	74.0
11110	Matched	74.0
11111	not detected	74.0
11112	not detected	74.0
11113	Matched	74.0
11114	Matched	74.0
11115	Matched	74.0
11116	Matched	74.0
11117	Matched	74.0
11118	Matched	74.0
11119	not detected	74.0
11120	Matched	74.0
11121	not detected	74.0
11122	Matched	74.0
11123	not detected	74.0
11124	Matched	74.0
11125	not detected	74.0
11126	Matched	74.0
11127	not detected	74.0
11128	Matched	74.0
11129	not detected	74.0
11130	not detected	74.0
11131	Matched	74.0
11132	Matched	74.0
11133	Matched	74.0
11134	Matched	74.0
11135	not detected	74.0
11136	Matched	74.0
11137	Matched	74.0
11138	Matched	74.0
11139	Matched	74.0
11140	Matched	74.0
11141	not detected	74.0
11142	not detected	74.0
11143	not detected	74.0
11144	not detected	74.0
11145	Matched	74.0
11146	Matched	74.0
11147	not detected	74.0
11148	not detected	74.0
11149	not detected	74.0
11150	not detected	74.0
11151	Matched	74.0
11152	Matched	74.0
11153	not detected	74.0
11154	Matched	74.0
11155	Matched	74.0
11156	Matched	74.0
11157	Matched	74.0
11158	not detected	74.0
11159	Matched	74.0
11160	Matched	74.0
11161	not detected	74.0
11162	Matched	74.0
11163	Matched	74.0
11164	Matched	74.0
11165	Matched	74.0
11166	Matched	74.0
11167	Matched	74.0
11168	Matched	74.0
11169	not detected	74.0
11170	Matched	74.0
11171	not detected	74.0
11172	Matched	74.0
11173	Matched	74.0
11174	Matched	74.0
11175	Matched	74.0
11176	not detected	74.0
11177	not detected	74.0
11178	Matched	74.0
11179	not detected	74.0
11180	Matched	74.0
11181	Matched	74.0
11182	not detected	74.0
11183	Matched	74.0
11184	Matched	74.0
11185	not detected	74.0
11186	Matched	74.0
11187	Matched	74.0
11188	not detected	74.0
11189	Matched	74.0
11190	Matched	74.0
11191	Matched	74.0
11192	not detected	74.0
11193	Matched	74.0
11194	not detected	74.0
11195	Matched	74.0
11196	Matched	74.0
11197	Matched	74.0
11198	not detected	74.0
11199	not detected	74.0
11200	Matched	74.0
11201	not detected	74.0
11202	Matched	74.0
11203	Matched	74.0
11204	Matched	74.0
11205	not detected	74.0
11206	not detected	74.0
11207	Matched	74.0
11208	not detected	74.0
11209	Matched	74.0
11210	Matched	74.0
11211	not detected	74.0
11212	not detected	74.0
11213	not detected	74.0
11214	Matched	74.0
11215	Matched	74.0
11216	not detected	74.0
11217	Matched	74.0
11218	Matched	74.0
11219	not detected	74.0
11220	Matched	74.0
11221	Matched	74.0
11222	Matched	74.0
11223	Matched	74.0
11224	Matched	74.0
11225	not detected	74.0
11226	not detected	74.0
11227	Matched	74.0
11228	not detected	74.0
11229	Matched	74.0
11230	Matched	74.0
11231	Matched	74.0
11232	Matched	74.0
11233	not detected	74.0
11234	Matched	74.0
11235	not detected	74.0
11236	Matched	74.0
11237	Matched	74.0
11238	Matched	74.0
11239	not detected	74.0
11240	Matched	74.0
11241	Matched	74.0
11242	Matched	74.0
11243	not detected	74.0
11244	Matched	74.0
11245	not detected	74.0
11246	not detected	74.0
11247	Matched	74.0
11248	Matched	74.0
11249	Matched	74.0
11250	Matched	74.0
11251	Matched	74.0
11252	Matched	74.0
11253	not detected	74.0
11254	not detected	74.0
11255	not detected	74.0
11256	Matched	74.0
11257	not detected	74.0
11258	Matched	74.0
11259	Matched	74.0
11260	Matched	74.0
11261	not detected	74.0
11262	Matched	74.0
11263	Matched	74.0
11264	not detected	74.0
11265	Matched	74.0
11266	Matched	74.0
11267	not detected	74.0
11268	Matched	74.0
11269	not detected	74.0
11270	Matched	74.0
11271	not detected	74.0
11272	Matched	74.0
11273	Matched	74.0
11274	Matched	74.0
11275	Matched	74.0
11276	Matched	74.0
11277	Matched	74.0
11278	not detected	74.0
11279	Matched	74.0
11280	Matched	74.0
11281	Matched	74.0
11282	not detected	74.0
11283	Matched	74.0
11284	not detected	74.0
11285	Matched	74.0
11286	Matched	74.0
11287	Matched	74.0
11288	Matched	74.0
11289	not detected	74.0
11290	not detected	74.0
11291	Matched	74.0
11292	not detected	74.0
11293	not detected	74.0
11294	Matched	74.0
11295	not detected	74.0
11296	not detected	74.0
11297	Matched	74.0
11298	Matched	74.0
11299	Matched	74.0
11300	Matched	74.0
11301	not detected	74.0
11302	Matched	74.0
11303	Matched	74.0
11304	Matched	74.0
11305	Matched	74.0
11306	Matched	74.0
11307	Matched	74.0
11308	not detected	74.0
11309	Matched	74.0
11310	Matched	74.0
11311	Matched	74.0
11312	Matched	74.0
11313	not detected	74.0
11314	not detected	74.0
11315	not detected	74.0
11316	not detected	74.0
11317	Matched	74.0
11318	Matched	74.0
11319	not detected	74.0
11320	not detected	74.0
11321	Matched	74.0
11322	Matched	74.0
11323	Matched	74.0
11324	Matched	74.0
11325	Matched	74.0
11326	Matched	74.0
11327	Matched	74.0
11328	Matched	74.0
11329	not detected	74.0
11330	Matched	74.0
11331	Matched	73.0
11332	not detected	73.0
11333	not detected	73.0
11334	not detected	73.0
11335	Matched	73.0
11336	Matched	73.0
11337	Matched	73.0
11338	Matched	73.0
11339	not detected	73.0
11340	not detected	73.0
11341	Matched	73.0
11342	Matched	73.0
11343	not detected	73.0
11344	Matched	73.0
11345	not detected	73.0
11346	Matched	73.0
11347	not detected	73.0
11348	Matched	73.0
11349	Matched	73.0
11350	not detected	73.0
11351	Matched	73.0
11352	not detected	73.0
11353	Matched	73.0
11354	Matched	73.0
11355	Matched	73.0
11356	not detected	73.0
11357	not detected	73.0
11358	Matched	73.0
11359	not detected	73.0
11360	not detected	73.0
11361	Matched	73.0
11362	Matched	73.0
11363	Matched	73.0
11364	not detected	73.0
11365	not detected	73.0
11366	not detected	73.0
11367	not detected	73.0
11368	Matched	73.0
11369	not detected	73.0
11370	not detected	73.0
11371	not detected	73.0
11372	not detected	73.0
11373	Matched	73.0
11374	not detected	73.0
11375	not detected	73.0
11376	Matched	73.0
11377	not detected	73.0
11378	Matched	73.0
11379	Matched	73.0
11380	Matched	73.0
11381	Matched	73.0
11382	Matched	73.0
11383	not detected	73.0
11384	Matched	73.0
11385	not detected	73.0
11386	Matched	73.0
11387	Matched	73.0
11388	not detected	73.0
11389	Matched	73.0
11390	not detected	73.0
11391	Matched	73.0
11392	not detected	73.0
11393	Matched	73.0
11394	not detected	73.0
11395	Matched	73.0
11396	Matched	73.0
11397	not detected	73.0
11398	Matched	73.0
11399	not detected	73.0
11400	Matched	73.0
11401	not detected	73.0
11402	not detected	73.0
11403	Matched	73.0
11404	not detected	73.0
11405	Matched	73.0
11406	Matched	73.0
11407	Matched	73.0
11408	Matched	73.0
11409	Matched	73.0
11410	Matched	73.0
11411	not detected	73.0
11412	not detected	73.0
11413	Matched	73.0
11414	Matched	73.0
11415	Matched	73.0
11416	not detected	73.0
11417	not detected	73.0
11418	Matched	73.0
11419	Matched	73.0
11420	Matched	73.0
11421	Matched	73.0
11422	Matched	73.0
11423	Matched	73.0
11424	not detected	73.0
11425	Matched	73.0
11426	not detected	73.0
11427	not detected	73.0
11428	Matched	73.0
11429	Matched	73.0
11430	Matched	73.0
11431	Matched	73.0
11432	Matched	73.0
11433	Matched	73.0
11434	Matched	73.0
11435	Matched	73.0
11436	not detected	73.0
11437	not detected	73.0
11438	not detected	73.0
11439	Matched	73.0
11440	not detected	73.0
11441	Matched	73.0
11442	Matched	73.0
11443	Matched	73.0
11444	Matched	73.0
11445	not detected	73.0
11446	not detected	73.0
11447	Matched	73.0
11448	Matched	73.0
11449	not detected	73.0
11450	not detected	73.0
11451	Matched	73.0
11452	Matched	73.0
11453	Matched	73.0
11454	Matched	73.0
11455	not detected	73.0
11456	Matched	73.0
11457	Matched	73.0
11458	Matched	73.0
11459	Matched	73.0
11460	not detected	73.0
11461	not detected	73.0
11462	Matched	73.0
11463	not detected	73.0
11464	not detected	73.0
11465	not detected	73.0
11466	Matched	73.0
11467	not detected	73.0
11468	not detected	73.0
11469	not detected	73.0
11470	not detected	73.0
11471	Matched	73.0
11472	Matched	73.0
11473	Matched	73.0
11474	Matched	73.0
11475	Matched	73.0
11476	Matched	73.0
11477	Matched	73.0
11478	Matched	73.0
11479	not detected	73.0
11480	Matched	73.0
11481	Matched	73.0
11482	not detected	73.0
11483	Matched	73.0
11484	Matched	73.0
11485	not detected	73.0
11486	Matched	73.0
11487	Matched	73.0
11488	Matched	73.0
11489	Matched	73.0
11490	Matched	73.0
11491	not detected	73.0
11492	not detected	73.0
11493	not detected	73.0
11494	not detected	73.0
11495	Matched	73.0
11496	not detected	73.0
11497	Matched	73.0
11498	Matched	73.0
11499	Matched	73.0
11500	not detected	73.0
11501	Matched	73.0
11502	Matched	73.0
11503	Matched	73.0
11504	not detected	73.0
11505	Matched	73.0
11506	Matched	73.0
11507	not detected	73.0
11508	Matched	73.0
11509	not detected	73.0
11510	not detected	73.0
11511	Matched	73.0
11512	Matched	73.0
11513	Matched	73.0
11514	Matched	73.0
11515	Matched	73.0
11516	not detected	73.0
11517	Matched	73.0
11518	Matched	73.0
11519	Matched	73.0
11520	not detected	73.0
11521	not detected	73.0
11522	Matched	73.0
11523	Matched	73.0
11524	Matched	73.0
11525	not detected	73.0
11526	not detected	73.0
11527	Matched	73.0
11528	Matched	73.0
11529	Matched	73.0
11530	Matched	73.0
11531	Matched	73.0
11532	Matched	73.0
11533	Matched	73.0
11534	not detected	73.0
11535	Matched	73.0
11536	not detected	73.0
11537	not detected	73.0
11538	Matched	73.0
11539	Matched	73.0
11540	Matched	73.0
11541	Matched	73.0
11542	not detected	73.0
11543	not detected	73.0
11544	not detected	73.0
11545	Matched	73.0
11546	not detected	73.0
11547	Matched	73.0
11548	Matched	73.0
11549	Matched	73.0
11550	Matched	73.0
11551	not detected	73.0
11552	not detected	73.0
11553	Matched	73.0
11554	not detected	73.0
11555	Matched	73.0
11556	not detected	73.0
11557	not detected	73.0
11558	Matched	73.0
11559	Matched	73.0
11560	Matched	73.0
11561	not detected	73.0
11562	Matched	73.0
11563	not detected	73.0
11564	Matched	73.0
11565	not detected	73.0
11566	Matched	73.0
11567	not detected	73.0
11568	Matched	73.0
11569	Matched	73.0
11570	not detected	73.0
11571	Matched	73.0
11572	Matched	73.0
11573	Matched	73.0
11574	Matched	73.0
11575	not detected	73.0
11576	not detected	73.0
11577	not detected	73.0
11578	Matched	73.0
11579	Matched	73.0
11580	not detected	73.0
11581	Matched	73.0
11582	Matched	73.0
11583	Matched	73.0
11584	not detected	73.0
11585	Matched	73.0
11586	Matched	73.0
11587	not detected	73.0
11588	not detected	73.0
11589	Matched	73.0
11590	Matched	73.0
11591	Matched	73.0
11592	not detected	73.0
11593	not detected	73.0
11594	Matched	73.0
11595	Matched	73.0
11596	Matched	73.0
11597	Matched	73.0
11598	Matched	73.0
11599	not detected	73.0
11600	Matched	73.0
11601	Matched	73.0
11602	not detected	73.0
11603	not detected	73.0
11604	not detected	73.0
11605	not detected	73.0
11606	not detected	73.0
11607	Matched	73.0
11608	Matched	73.0
11609	Matched	73.0
11610	not detected	73.0
11611	Matched	73.0
11612	not detected	73.0
11613	not detected	73.0
11614	not detected	73.0
11615	not detected	73.0
11616	not detected	73.0
11617	Matched	73.0
11618	Matched	73.0
11619	not detected	73.0
11620	Matched	73.0
11621	Matched	73.0
11622	Matched	73.0
11623	not detected	73.0
11624	not detected	73.0
11625	not detected	73.0
11626	Matched	73.0
11627	Matched	73.0
11628	not detected	73.0
11629	not detected	73.0
11630	Matched	73.0
11631	not detected	73.0
11632	Matched	73.0
11633	not detected	73.0
11634	Matched	73.0
11635	not detected	73.0
11636	not detected	73.0
11637	not detected	73.0
11638	Matched	73.0
11639	not detected	73.0
11640	Matched	73.0
11641	Matched	73.0
11642	not detected	73.0
11643	Matched	73.0
11644	Matched	73.0
11645	not detected	73.0
11646	Matched	73.0
11647	Matched	73.0
11648	not detected	73.0
11649	Matched	73.0
11650	not detected	73.0
11651	Matched	73.0
11652	not detected	73.0
11653	Matched	73.0
11654	not detected	73.0
11655	not detected	73.0
11656	not detected	73.0
11657	not detected	73.0
11658	Matched	73.0
11659	not detected	73.0
11660	Matched	73.0
11661	not detected	73.0
11662	not detected	73.0
11663	not detected	73.0
11664	not detected	73.0
11665	Matched	73.0
11666	not detected	73.0
11667	Matched	73.0
11668	Matched	73.0
11669	Matched	73.0
11670	Matched	73.0
11671	not detected	72.0
11672	Matched	72.0
11673	not detected	72.0
11674	not detected	72.0
11675	Matched	72.0
11676	not detected	72.0
11677	Matched	72.0
11678	Matched	72.0
11679	Matched	72.0
11680	Matched	72.0
11681	Matched	72.0
11682	Matched	72.0
11683	not detected	72.0
11684	not detected	72.0
11685	not detected	72.0
11686	not detected	72.0
11687	not detected	72.0
11688	not detected	72.0
11689	Matched	72.0
11690	not detected	72.0
11691	not detected	72.0
11692	Matched	72.0
11693	Matched	72.0
11694	not detected	72.0
11695	Matched	72.0
11696	not detected	72.0
11697	Matched	72.0
11698	not detected	72.0
11699	not detected	72.0
11700	not detected	72.0
11701	not detected	72.0
11702	not detected	72.0
11703	not detected	72.0
11704	Matched	72.0
11705	not detected	72.0
11706	Matched	72.0
11707	not detected	72.0
11708	Matched	72.0
11709	Matched	72.0
11710	Matched	72.0
11711	Matched	72.0
11712	Matched	72.0
11713	Matched	72.0
11714	Matched	72.0
11715	Matched	72.0
11716	not detected	72.0
11717	not detected	72.0
11718	Matched	72.0
11719	Matched	72.0
11720	Matched	72.0
11721	not detected	72.0
11722	not detected	72.0
11723	not detected	72.0
11724	not detected	72.0
11725	not detected	72.0
11726	not detected	72.0
11727	Matched	72.0
11728	Matched	72.0
11729	Matched	72.0
11730	Matched	72.0
11731	not detected	72.0
11732	Matched	72.0
11733	Matched	72.0
11734	Matched	72.0
11735	Matched	72.0
11736	Matched	72.0
11737	not detected	72.0
11738	Matched	72.0
11739	not detected	72.0
11740	Matched	72.0
11741	Matched	72.0
11742	not detected	72.0
11743	not detected	72.0
11744	Matched	72.0
11745	Matched	72.0
11746	not detected	72.0
11747	Matched	72.0
11748	not detected	72.0
11749	not detected	72.0
11750	Matched	72.0
11751	Matched	72.0
11752	Matched	72.0
11753	Matched	72.0
11754	Matched	72.0
11755	not detected	72.0
11756	Matched	72.0
11757	Matched	72.0
11758	Matched	72.0
11759	Matched	72.0
11760	Matched	72.0
11761	Matched	72.0
11762	not detected	72.0
11763	Matched	72.0
11764	Matched	72.0
11765	Matched	72.0
11766	Matched	72.0
11767	not detected	72.0
11768	Matched	72.0
11769	Matched	72.0
11770	not detected	72.0
11771	not detected	72.0
11772	Matched	72.0
11773	Matched	72.0
11774	not detected	72.0
11775	Matched	72.0
11776	Matched	72.0
11777	Matched	72.0
11778	not detected	72.0
11779	Matched	72.0
11780	Matched	72.0
11781	Matched	72.0
11782	Matched	72.0
11783	Matched	72.0
11784	Matched	72.0
11785	not detected	72.0
11786	Matched	72.0
11787	Matched	72.0
11788	not detected	72.0
11789	not detected	72.0
11790	Matched	72.0
11791	Matched	72.0
11792	not detected	72.0
11793	Matched	72.0
11794	Matched	72.0
11795	not detected	72.0
11796	Matched	72.0
11797	not detected	72.0
11798	not detected	72.0
11799	Matched	72.0
11800	not detected	72.0
11801	Matched	72.0
11802	not detected	72.0
11803	Matched	72.0
11804	Matched	72.0
11805	Matched	72.0
11806	not detected	72.0
11807	not detected	72.0
11808	Matched	72.0
11809	not detected	72.0
11810	Matched	72.0
11811	Matched	72.0
11812	Matched	72.0
11813	not detected	72.0
11814	Matched	72.0
11815	Matched	72.0
11816	not detected	72.0
11817	not detected	72.0
11818	not detected	72.0
11819	not detected	72.0
11820	Matched	72.0
11821	not detected	72.0
11822	Matched	72.0
11823	not detected	72.0
11824	Matched	72.0
11825	not detected	72.0
11826	not detected	72.0
11827	not detected	72.0
11828	not detected	72.0
11829	not detected	72.0
11830	not detected	72.0
11831	not detected	72.0
11832	Matched	72.0
11833	Matched	72.0
11834	Matched	72.0
11835	not detected	72.0
11836	not detected	72.0
11837	not detected	72.0
11838	Matched	72.0
11839	Matched	72.0
11840	Matched	72.0
11841	Matched	72.0
11842	Matched	72.0
11843	Matched	72.0
11844	Matched	72.0
11845	not detected	72.0
11846	not detected	72.0
11847	Matched	72.0
11848	Matched	72.0
11849	Matched	72.0
11850	not detected	72.0
11851	Matched	72.0
11852	not detected	72.0
11853	Matched	72.0
11854	not detected	72.0
11855	not detected	72.0
11856	Matched	72.0
11857	not detected	72.0
11858	not detected	72.0
11859	not detected	72.0
11860	not detected	72.0
11861	not detected	72.0
11862	not detected	72.0
11863	Matched	72.0
11864	Matched	72.0
11865	Matched	72.0
11866	Matched	72.0
11867	not detected	72.0
11868	not detected	72.0
11869	Matched	72.0
11870	Matched	72.0
11871	not detected	72.0
11872	not detected	72.0
11873	Matched	72.0
11874	Matched	72.0
11875	not detected	72.0
11876	Matched	72.0
11877	Matched	72.0
11878	Matched	72.0
11879	Matched	72.0
11880	Matched	72.0
11881	Matched	72.0
11882	Matched	72.0
11883	Matched	72.0
11884	not detected	72.0
11885	Matched	72.0
11886	not detected	72.0
11887	not detected	72.0
11888	Matched	72.0
11889	not detected	72.0
11890	not detected	72.0
11891	Matched	72.0
11892	Matched	72.0
11893	Matched	72.0
11894	not detected	72.0
11895	Matched	72.0
11896	not detected	72.0
11897	Matched	72.0
11898	Matched	72.0
11899	not detected	72.0
11900	Matched	72.0
11901	Matched	72.0
11902	Matched	72.0
11903	Matched	72.0
11904	not detected	72.0
11905	not detected	72.0
11906	not detected	72.0
11907	Matched	72.0
11908	not detected	72.0
11909	not detected	72.0
11910	not detected	72.0
11911	Matched	72.0
11912	Matched	72.0
